dataset,newviol,year,month,date,dept,muni,perp1,pdesc1,perp2,pdesc2
Rescate,Killing,1987,11,1987-11-20,MORAZAN,ARAMBALA,ARMY,BIRI ATLACATL,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-25,LA LIBERTAD,NUEVA SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,1,1983-01-01,CUSCATLAN,SUCHITOTO,ARMY,BIRI ATLACATL,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-06,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-06,CHALATENANGO,AZACUALPA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-07,SAN SALVADOR,SAN MARCOS,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-26,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-26,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,1,1983-01-02,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-26,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,1,1983-01-02,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,11,1984-11-17,SAN SALVADOR,SAN SALVADOR,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1986,6,1986-06-01,CABANAS,JUTIAPA,ARMY,MILITARY DETACHMENT NO. 2,UNKNOWN,UNKNOWN
Rescate,Killing,1983,1,1983-01-02,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1989,7,1989-07-02,SAN SALVADOR,NEJAPA,ARMY,1ST INFANTRY BRIGADE,UNKNOWN,UNKNOWN
Rescate,Killing,1983,11,1983-11-30,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1989,7,1989-07-06,LA LIBERTAD,ZARAGOZA,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1985,10,1985-10-10,SAN SALVADOR,ILOPANGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Rescate,Killing,1985,3,1985-03-24,SAN MIGUEL,SAN LUIS DE LA REINA,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-05,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,5,1983-05-23,SAN SALVADOR,SANTIAGO TEXACUANGOS,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-27,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-10,CUSCATLAN,UNKNOWN,ARMY,BIRI ATLACATL,ARMY,3RD INFANTRY BRIGADE
Rescate,Killing,1989,11,1989-11-16,LA LIBERTAD,ANTIGUO CUSCATLAN,ARMY,BIRI ATLACATL,ARMY,ARMY
Rescate,Killing,1989,11,1989-11-16,LA LIBERTAD,ANTIGUO CUSCATLAN,ARMY,BIRI ATLACATL,ARMY,ARMY
Rescate,Killing,1982,11,1982-11-28,LA LIBERTAD,LA LIBERTAD,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,11,1982-11-28,LA LIBERTAD,LA LIBERTAD,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,12,1983-12-01,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,12,1983-12-01,SANTA ANA,COATEPEQUE,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1989,4,1989-04-16,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-12,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1988,8,1988-08-04,MORAZAN,CACAOPERA,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-09,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,7,1983-07-02,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,11,1985-11-30,CUSCATLAN,SAN JOSE GUAYABAL,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1987,4,1987-04-16,SAN MIGUEL,SAN MIGUEL,PARAMILITARY,CIVIL DEFENSE,UNKNOWN,UNKNOWN
Rescate,Killing,1985,11,1985-11-30,SAN SALVADOR,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-10,SAN SALVADOR,DELGADO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,8,1985-08-17,CABANAS,ILOBASCO-VICTORIA,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,7,1983-07-03,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1986,4,1986-04-16,LA PAZ,MERCEDES LA CEIBA-SAN LUIS,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,12,1983-12-02,LA LIBERTAD,QUEZALTEPEQUE,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,12,1983-12-02,LA LIBERTAD,QUEZALTEPEQUE,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-15,LA LIBERTAD,SACACOYO,PARAMILITARY,CIVIL DEFENSE,UNKNOWN,UNKNOWN
Rescate,Killing,1985,1,1985-01-15,SAN MIGUEL,SAN MIGUEL,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,8,1984-08-01,SANTA ANA,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1988,2,1988-02-26,SAN MIGUEL,LOLOTIQUE,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1990,7,1990-07-23,SAN SALVADOR,AYUTUXTEPEQUE,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-12,LA PAZ,ZACATECOLUCA,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,4,1983-04-20,LA LIBERTAD,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-13,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,8,1985-08-18,SAN SALVADOR,APOPA,ARMY,1ST INFANTRY BRIGADE,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-13,SONSONATE,ARMENIA,PARAMILITARY,CIVIL DEFENSE,UNKNOWN,UNKNOWN
Rescate,Killing,1983,12,1983-12-08,LA PAZ,ZACATECOLUCA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,12,1983-12-09,SAN SALVADOR,AYUTUXTEPEQUE,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,9,1984-09-23,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-01,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,12,1983-12-10,LA PAZ,ZACATECOLUCA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,2,1984-02-05,SAN SALVADOR,SAN SALVADOR,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
Rescate,Killing,1988,2,1988-02-26,MORAZAN,CORINTO,ARMY,MILITARY DETACHMENT NO. 4,UNKNOWN,UNKNOWN
Rescate,Killing,1987,8,1987-08-09,UNKNOWN,UNKNOWN,ARMY,2ND INFANTRY BRIGADE,UNKNOWN,UNKNOWN
Rescate,Killing,1986,7,1986-07-23,SAN SALVADOR,MEJICANOS,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,12,1983-12-12,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-17,SAN SALVADOR,APOPA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-01,LA LIBERTAD,TAMANIQUE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-20,AHUACHAPAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1987,4,1987-04-20,UNKNOWN,UNKNOWN,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1983,7,1983-07-06,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-01,LA LIBERTAD,COLON,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-01,LA LIBERTAD,ANTIGUO CUSCATLAN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1988,8,1988-08-03,CHALATENANGO,SAN FRANCISCO MORAZAN,ARMY,4TH INFANTRY BRIGADE,ARMY,MILITARY DETACHMENT NO. 1
Rescate,Killing,1988,8,1988-08-03,CHALATENANGO,SAN FRANCISCO MORAZAN,ARMY,4TH INFANTRY BRIGADE,ARMY,MILITARY DETACHMENT NO. 1
Rescate,Killing,1983,4,1983-04-22,SANTA ANA,SANTA ANA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-01,USULUTAN,SANTIAGO DE MARIA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,3,1985-03-15,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1987,5,1987-05-14,SANTA ANA,COATEPEQUE,ARMY,2ND INFANTRY BRIGADE,UNKNOWN,UNKNOWN
Rescate,Killing,1990,3,1990-03-10,AHUACHAPAN,SAN FRANCISCO MENENDEZ,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-18,CUSCATLAN,SUCHITOTO,ARMY,BIRI BELLOSO,UNKNOWN,UNKNOWN
Rescate,Killing,1988,11,1988-11-17,SAN SALVADOR,SAN SALVADOR,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-01,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,12,1985-12-09,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1986,4,1986-04-22,USULUTAN,JIQUILISCO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,7,1983-07-08,SAN SALVADOR,PANCHIMALCO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,12,1983-12-18,LA LIBERTAD,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-18,CUSCATLAN,SUCHITOTO,ARMY,BIRI BELLOSO,UNKNOWN,UNKNOWN
Rescate,Killing,1985,12,1985-12-09,SAN SALVADOR,SOYAPANGO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-25,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-18,CUSCATLAN,SUCHITOTO,ARMY,BIRI BELLOSO,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-25,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1987,12,1987-12-16,SAN SALVADOR,SAN SALVADOR,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-01,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-01,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-01,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-01,SANTA ANA,METAPAN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1986,10,1986-10-02,CUSCATLAN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-25,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-01,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-25,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-25,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1989,12,1989-12-01,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,12,1983-12-22,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,12,1983-12-22,SAN MIGUEL,SAN MIGUEL,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,12,1983-12-23,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1986,6,1986-06-21,SAN SALVADOR,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-25,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-25,CUSCATLAN,SUCHITOTO,OTHER,OTHER,UNKNOWN,UNKNOWN
Rescate,Killing,1984,10,1984-10-01,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,7,1983-07-11,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,7,1983-07-12,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,10,1984-10-02,SANTA ANA,EL CONGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-28,SAN MIGUEL,SAN MIGUEL,OTHER,OTHER,UNKNOWN,UNKNOWN
Rescate,Killing,1986,12,1986-12-08,SAN MIGUEL,SAN GERARDO,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1983,2,1983-02-25,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-02,LA LIBERTAD,COLON,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-02,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,1,1983-01-19,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,1,1983-01-19,CABANAS,SENSUNTEPEQUE,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1987,12,1987-12-19,SAN SALVADOR,AYUTUXTEPEQUE,ARMY,1ST INFANTRY BRIGADE,UNKNOWN,UNKNOWN
Rescate,Killing,1983,1,1983-01-20,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,3,1985-03-23,SAN VICENTE,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-21,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-03,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-03,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-21,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,4,1983-04-28,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,4,1984-04-02,SAN MIGUEL,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,12,1983-12-31,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1988,1,1988-01-21,LA LIBERTAD,OPICO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-27,SAN SALVADOR,ILOPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-27,SAN SALVADOR,TONACATEPEQUE,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-05,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-05,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-05,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-22,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-22,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-06,SAN MIGUEL,SAN MIGUEL,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-06,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-06,LA LIBERTAD,NUEVA SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,7,1983-07-19,SAN SALVADOR,APOPA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-07,LA PAZ,SAN FRANCISCO CHINAMECA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-08,SAN SALVADOR,MEJICANOS,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-08,SAN VICENTE,SAN SEBASTIAN,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1988,1,1988-01-05,LA LIBERTAD,NUEVA SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,1,1984-01-01,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,5,1984-05-01,CUSCATLAN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-09,LA LIBERTAD,ANTIGUO CUSCATLAN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-09,LA LIBERTAD,ANTIGUO CUSCATLAN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-09,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1988,8,1988-08-25,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,7,1984-07-08,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-09,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,1,1984-01-01,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,3,1985-03-29,SAN MIGUEL,SAN MIGUEL,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1984,1,1984-01-01,SANTA ANA,METAPAN,PARAMILITARY,CIVIL DEFENSE,UNKNOWN,UNKNOWN
Rescate,Killing,1984,1,1984-01-01,CHALATENANGO,EL PARAISO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-25,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1989,11,1989-11-28,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1986,5,1986-05-01,CABANAS,CINQUERA,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
Rescate,Killing,1986,5,1986-05-01,CABANAS,CINQUERA,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
Rescate,Killing,1986,5,1986-05-01,CABANAS,CINQUERA,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,4,1983-04-30,LA PAZ,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1983,9,1983-09-04,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1986,8,1986-08-13,SAN SALVADOR,SOYAPANGO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-12,CHALATENANGO,LA REINA,PARAMILITARY,CIVIL DEFENSE,UNKNOWN,UNKNOWN
Rescate,Killing,1983,7,1983-07-25,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1985,3,1985-03-31,CUSCATLAN,SUCHITOTO,ARMY,BIRI BELLOSO,UNKNOWN,UNKNOWN
Rescate,Killing,1986,5,1986-05-03,SONSONATE,ARMENIA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,3,1985-03-31,CUSCATLAN,SUCHITOTO,ARMY,BIRI BELLOSO,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-27,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,4,1985-04-01,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1985,7,1985-07-06,SAN SALVADOR,ILOPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,7,1985-07-06,LA PAZ,SAN JUAN NONUALCO,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
Rescate,Killing,1985,8,1985-08-09,SAN SALVADOR,SAN SALVADOR,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-14,SAN VICENTE,SAN ESTEBAN CATARINA,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-15,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-15,SAN SALVADOR,SOYAPANGO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,3,1983-03-29,SONSONATE,ARMENIA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,5,1984-05-01,LA PAZ,SAN JUAN NONUALCO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-16,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-16,SANTA ANA,SANTA ANA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-16,UNKNOWN,UNKNOWN,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-16,LA LIBERTAD,COLON,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,5,1984-05-01,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1984,1,1984-01-01,SAN SALVADOR,DELGADO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,1,1984-01-01,SAN VICENTE,TECOLUCA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,1,1984-01-01,SAN SALVADOR,MEJICANOS,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1983,1,1983-01-27,SAN SALVADOR,SAN SALVADOR,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
Rescate,Killing,1984,1,1984-01-01,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
Rescate,Killing,1982,12,1982-12-18,SAN SALVADOR,CUSCATANCINGO,FMLN,FMLN,UNKNOWN,UNKNOWN
Rescate,Killing,1990,2,1990-02-03,LA LIBERTAD,OPICO,OTHER,OTHER,ARMY,AIR FORCE
